ID,nfp,iota,aspect,elongation,mean_elongation,curvature,msc,qs_type,nc_per_hp,n_coils,d_min_over_a,d_min_over_R0,nonplanarity,nonplanarity_max,point_gini,point_pr_over_n,coil_peak,coil_gini,coil_pr_over_n
150260,1.0,0.2,3.3333334194,3.6256950741,2.4318459801,4.9923436665,4.9999623282,0.0,8.0,16,0.43437631908753727,0.1277662513195234,0.1387888961349087,0.18161911711050016,0.3258693766277076,0.4299624933012908,3.164692093159647,0.11193682636786866,0.7448222642310206
160285,1.0,0.1,2.8571429048,1.9685872386,1.656316475,4.9999547513,5.0000000765,0.0,10.0,20,0.4991962983986564,0.16254212873774213,0.0974494048908737,0.10992947465444283,0.3455799461909017,0.13431058600210355,9.570989990816134,0.07684814782220759,0.9356218498409634
161137,1.0,0.3,4.000000005,4.0788861078,2.6602862995,4.9836019303,5.0000000617,0.0,10.0,20,0.8816879545476075,0.21825740246084635,0.17764857202562306,0.20043582408217786,0.25574877906980226,0.4854125727119981,2.5008533981430534,0.04727838539897836,0.9730586491878956
161631,1.0,0.4,10.0000000038,4.1619049292,2.8972692237,4.8157481277,5.0000001592,0.0,10.0,20,2.036562117895804,0.20341155122246812,0.1862053348210348,0.27760845919025595,0.2633715403693917,0.516879303997428,2.6812249916686794,0.059065210716203194,0.960026286663342
161900,1.0,0.5,4.0000000421,4.7910526288,3.4690433342,4.9999820331,5.000000277,0.0,10.0,20,0.7431988004038175,0.18528550649210618,0.23498510559487587,0.2851066169996504,0.26281937723317506,0.5127351001302604,2.545494472027995,0.0700066723962207,0.9449391263636377
162351,1.0,0.6,20.0001582849,6.671720344,4.5296251095,3.996196949,4.8782562405,0.0,10.0,20,7.358244258275056,0.36812460323473706,0.19087568936989768,0.2611614049535795,0.2655647061566714,0.49500466744963356,2.59343374131641,0.04769330302787276,0.9682172061620632
162397,1.0,0.6,4.000000181,6.9961121789,4.9225474751,4.7660944087,5.0000175619,0.0,10.0,20,0.913247834526648,0.2324299926824355,0.17239720513958806,0.2991053384293978,0.2768296837517273,0.3198896177823716,4.781604532784342,0.06478271047726769,0.9506011125717709
164739,1.0,0.5,10.0000466925,4.7583198588,3.464241268,4.2568533323,4.9999970181,0.0,11.0,22,3.056436690814938,0.3055206452908313,0.20406092471387902,0.2626359053030378,0.2667700945150161,0.4857176747462022,2.6354960568606853,0.032005659546875294,0.985163405412134
164985,1.0,0.6,6.6666665302,5.8977440506,4.2786361908,4.3133998424,4.7725283563,0.0,11.0,22,1.697515360072293,0.25564715027241114,0.19108412611017112,0.24783594824609773,0.2809139608171011,0.4798630586507972,2.6893329022294297,0.06575962876918724,0.9457443737387106
166515,1.0,0.5,2.8572250762,4.3432345823,3.669987491,4.2462753802,5.0007332378,0.0,12.0,24,0.09172525949398273,0.03203418830337262,0.16836348395789802,0.224666796271416,0.27516432009883435,0.41586537157718656,3.7293734967985603,0.08237141497656354,0.9121311057029584
167607,1.0,0.5,2.8571500536,4.2693296732,3.4829191795,4.9978278573,5.000070118,0.0,13.0,26,0.16166404824127847,0.0562470186217363,0.180926956292229,0.20800305837937275,0.25798533807412005,0.4865229560090192,2.6601149925868146,0.04718813889385146,0.9682338629064903
168794,2.0,0.1,4.9999240928,4.7441322104,2.4447974408,3.8369420077,1.9269670479,0.0,1.0,4,1.73700759795957,0.3463723430627655,0.3068261654140552,0.3068261654140553,0.40226915938564856,0.28108944577326384,3.5479263909336463,4.5574255948077366e-17,1.0
174071,2.0,0.6,6.6666223517,7.0888905167,5.4619695572,3.0497212039,2.0340348278,0.0,1.0,4,2.6044585835722702,0.38999207885005926,0.3575493968748302,0.3575493968748303,0.3462111156914311,0.36637289624237657,2.595932062798294,0.0,1.0
178432,2.0,0.1,6.6666670906,2.5526031973,1.8653544814,4.5005980592,4.7442718023,0.0,2.0,8,2.468478906075185,0.3616896762747787,0.24990137531521453,0.30681503418635386,0.3804785547215142,0.33534781309588707,3.046979665407692,0.015986282634835022,0.9959359512465747
179224,2.0,0.2,4.9999998432,2.5766006765,2.0025883946,4.9991772478,5.0000006716,0.0,2.0,8,1.5467096944987622,0.30431720396998585,0.23168368839086972,0.3338077877266375,0.3348901907669319,0.37738215328734737,2.7688837213068433,0.01957899970305275,0.9939225318939878
180269,2.0,0.3,3.3333323497,3.7976828604,2.5455953904,3.927491062,2.9230887568,0.0,2.0,8,0.9807525432486319,0.29000274678264093,0.17583040748746115,0.199470060643243,0.373978963522177,0.3570309634404284,2.8856327933340578,0.003608887546207709,0.9997916800076032
180790,2.0,0.4,9.9999889172,4.4894049134,2.9239870018,3.9991501254,5.0000007995,0.0,2.0,8,2.8718771606119464,0.287496144769631,0.26119339129212993,0.32553296235952356,0.3163494894793514,0.36115160901893195,2.7986978906407054,0.05477441648904454,0.9552266002892984
