ID,nfp,symmetry_class,aspect,a,R0,n_coils,nc_per_hp,qs_error,d_min,d_min_over_a,d_min_over_R0,d_min_per_coil_min,d_min_per_coil_max
2031484,8,QH,12.199508546,0.0828493254,1.048012896792989,32,2,-0.8970754195,0.14399454861165084,1.738029222524615,0.13739768761652338,0.14399454861165084,0.14597110311896636
2033774,8,QH,12.0031647206,0.0833117175,0.9772734817839,32,2,-2.2375486757,0.11108803072556872,1.333402239913836,0.11367138553968571,0.11108803072556872,0.14246114770858812
2040317,6,QH,7.9999974351,0.1250000134,0.9448196684668094,60,5,-2.3585685666,0.08943122385526642,0.715449714145922,0.09465427831364844,0.08943122385526642,0.15312970728671044
2047704,6,QH,8.0000104137,0.1249999458,0.966080603330444,24,2,-2.4004267743,0.10403978798132632,0.8323186647439836,0.1076926579652484,0.10403978798132632,0.18275819661096365
2059165,7,QH,8.0000896125,0.1249995333,0.9743425514776808,28,2,-1.9701750044,0.11090865871438282,0.8872725824359764,0.11382922622662796,0.11090865871438282,0.15358896494427604
2115647,2,QH,24.0000004069,0.0416666664,1.014432549585467,12,3,-3.7565527537,0.27704124384396145,6.64898989480861,0.27309971861329796,0.27704124384396145,0.3405958911907374
2116450,2,QH,24.0000004645,0.0416666664,1.014171513347636,12,3,-3.8376595749,0.3031432541563623,7.275438146315499,0.2989072855692126,0.3031432541563623,0.34188801783329176
2116476,2,QH,24.0000299706,0.041666612,1.014860973504294,12,3,-3.4824052108,0.3041065335398116,7.29856638067457,0.29965339241466543,0.3041065335398116,0.38479126970764843
2147191,2,QH,11.9999943482,0.0833333464,1.021893497194661,8,2,-2.5965782284,0.2847956765592036,3.4175475828389827,0.2786940883184354,0.2847956765592036,0.3473299752289139
2151635,2,QH,11.999999794,0.0833333338,1.020839264698286,12,3,-3.0486896299,0.29212747106454484,3.505529633143572,0.2861640232371788,0.29212747106454484,0.32597282828412344
2158036,2,QH,11.9999995713,0.0833333343,1.01505810768619,20,5,-3.3722338856,0.23616096586463353,2.8339315575019963,0.2326575829269114,0.23616096586463353,0.27115154559778315
2158593,2,QH,12.0000000688,0.0833333332,1.027556024645827,20,5,-3.7269895868,0.27827665655656036,3.339319884021636,0.27081409663524225,0.27827665655656036,0.3288502313558438
2160797,3,QH,12.0001190391,0.0833318259,0.9879201782205864,18,3,-1.8646033061,0.20226180427270038,2.4271855571173844,0.2047349661761222,0.20226180427270038,0.24707515631394428
2186497,2,QH,7.9999560312,0.125000132,1.022176951214214,12,3,-1.9553329192,0.3149567253080559,2.5196511417128415,0.30812348579561305,0.3149567253080559,0.37916834501191293
2187239,2,QH,8.0000349266,0.1249992635,1.019299141140797,12,3,-2.3153736477,0.27490023043426187,2.1992148012477037,0.2696953419646702,0.27490023043426187,0.3759805866763862
2258826,2,QH,23.9999971439,0.0416666683,1.005274877345353,8,2,-3.3446628889,0.3367474036564134,8.081937370941978,0.33498042301193104,0.3367474036564134,0.37352146417043486
2262053,2,QH,24.000002097,0.0416666655,1.014158955842528,12,3,-3.885489363,0.3368341805822626,8.084020560326879,0.33213154470684775,0.3368341805822626,0.44034259621179805
2263414,2,QH,24.0000000545,0.0416666666,1.016918042137352,12,3,-4.3467664993,0.33298407938108804,7.991617917932702,0.3274443618693441,0.33298407938108804,0.4407029854194102
2291244,2,QH,11.9999990044,0.0833333356,1.019376643473322,16,4,-3.5967070765,0.2994896485670762,3.5938756850514957,0.29379685171775677,0.2994896485670762,0.4324147055155065
2292778,2,QH,11.9999575436,0.0833334069,1.02012144990168,12,3,-2.4935010128,0.36889782079431693,4.426769941579298,0.3616214724529825,0.36889782079431693,0.42216563147904146
2300745,2,QH,12.0000114866,0.0833332991,1.020798907283279,20,5,-2.9671225922,0.26913189720450487,3.229584093167204,0.2636483006440159,0.26913189720450487,0.3785530573628513
2324964,2,QH,8.0000383653,0.1249984737,1.020976741417658,8,2,-1.9473766228,0.3617628705070474,2.89413830264271,0.35433017798694255,0.3617628705070474,0.39108442486579775
2327106,2,QH,7.9997552831,0.1250010383,1.015340902510294,12,3,-1.8600714019,0.26485745549863937,2.1188420440395603,0.26085569373184403,0.26485745549863937,0.3546318907394822
2328973,2,QH,7.999876505,0.1250006432,1.018771810749233,20,5,-2.0425379905,0.2440498969482778,1.9523891293727182,0.2395530523845146,0.2440498969482778,0.30367817305074196
2328994,2,QH,7.9999997823,0.1250000011,1.020871837284046,20,5,-3.3962550143,0.247678431864985,1.9814274374833185,0.24261461901419004,0.247678431864985,0.3322506733852532
2332502,2,QH,8.0000843997,0.1249964076,1.009283475153218,20,5,-1.8392031874,0.18348829832824892,1.4679485742936578,0.18180055737105355,0.18348829832824892,0.26799153043674934
2362093,2,QH,5.9999731066,0.1666667299,1.033187384075931,20,5,-2.0512417794,0.2554111372940528,1.5324662423466244,0.2472069841643383,0.2554111372940528,0.34025591334877275
2362839,2,QH,5.9999993074,0.1666666731,1.03639272608606,12,3,-2.7601035066,0.3303473518766235,1.9820840347512974,0.3187472697962492,0.3303473518766235,0.3886522079523204
2417717,4,QH,23.9999996003,0.0416666669,0.9969389266639551,24,3,-3.8825737427,0.20201263681670087,4.848303256450322,0.20263291101762207,0.20201263681670087,0.22532432225809737
2425037,5,QH,24.0000002613,0.0416666665,0.998120380037035,30,3,-3.5888978463,0.14899510598694443,3.5758825579901967,0.14927568754924733,0.14899510598694443,0.1865209656558241
2427609,5,QH,23.9999998983,0.0416666667,0.995980147781717,30,3,-4.211571593,0.18080437908386174,4.3393050945412375,0.1815341194164922,0.18080437908386174,0.25324273283207566
2428526,5,QH,24.0000009259,0.0416666661,1.000385269353625,20,2,-3.0323524323,0.14957766218739652,3.589863941319666,0.14952005669180088,0.14957766218739652,0.16227432288575735
2429625,5,QH,24.0002300779,0.0416662778,0.9897703656852533,20,2,-3.0579521449,0.1679072527915753,4.029811676424221,0.16964263491090392,0.1679072527915753,0.21691758009430223
2441815,3,QH,12.0014828666,0.0833215851,1.002583449437359,24,4,-2.011777539,0.1526304467006699,1.8318236087022053,0.15223714972187574,0.1526304467006699,0.18735027034371976
2445074,3,QH,11.9999996158,0.0833333342,1.003285870860446,18,3,-3.1847418072,0.2422543139786423,2.9070517375103697,0.24146090462818762,0.2422543139786423,0.25274917025665844
2445239,3,QH,11.9999992321,0.0833333351,1.002189809385947,18,3,-3.1046622995,0.2598272921913353,3.1179274401959622,0.25925956316651677,0.2598272921913353,0.27858723097284116
2447537,3,QH,11.9999989709,0.0833333357,0.9940867109324059,12,2,-2.9367653088,0.2535696820938466,3.042836098709614,0.25507803223323483,0.2535696820938466,0.3100680333355547
2453253,4,QH,11.9999988903,0.0833333359,1.000839584414237,24,3,-3.0417603097,0.1824138672721106,2.1889663398451638,0.18226084390823954,0.1824138672721106,0.19919121715325386
2461576,5,QH,12.0017743275,0.0833239815,1.003428447819324,30,3,-1.7789996414,0.14800647746801993,1.7762770669812498,0.14750077874478376,0.14800647746801993,0.14915005778154103
2465759,5,QH,11.9999790242,0.0833333819,0.9805580075187892,20,2,-2.2068291777,0.14906940778584746,1.7888318508989667,0.15202507821342842,0.14906940778584746,0.16914525202660852
2485498,4,QH,7.9999997937,0.1250000011,1.001524914271488,32,4,-2.3166452104,0.1453368393889559,1.1626947048799336,0.14511555061480855,0.1453368393889559,0.14762609204442756
2487574,4,QH,7.9999964913,0.1250000183,0.952480111733633,32,4,-2.4789779436,0.14655138444916072,1.1724109039523296,0.1538629338752479,0.14655138444916072,0.15491951293463177
2488091,4,QH,7.999998902,0.1250000057,1.00042752040318,24,3,-2.5397373602,0.14800289813333217,1.1840231310752025,0.14793965091412706,0.14800289813333217,0.1811215717825227
2493104,4,QH,7.9997449921,0.1250013282,0.983770415715084,16,2,-1.9042839695,0.2053689869190745,1.6429344381884294,0.20875702667862367,0.2053689869190745,0.2379632477911525
2502284,2,QH,5.9999992041,0.166666674,1.018490382033158,20,5,-2.592761131,0.09954544528663649,0.5972726454398226,0.09773822810964522,0.09954544528663649,0.2626126135374248
2518816,3,QH,6.0013749401,0.1666225963,1.000109970271502,12,2,-1.7002132464,0.21040636156715106,1.2627720743729105,0.21038322566670503,0.21040636156715106,0.25073700030138846
2530389,5,QH,6.0060721031,0.1666104814,1.018985964882787,40,4,-1.2662435523,0.14139334057943095,0.848646131931955,0.13875886955488664,0.14139334057943095,0.14798277840496996
2557281,7,QH,24.0001643796,0.0416657162,1.00226711647536,14,1,-2.0805525765,0.18677485308196293,4.482698729704373,0.18635237055246104,0.18677485308196293,0.1870099375430228
2561058,8,QH,24.0001216007,0.0416665963,1.001491393663781,16,1,-2.1812978461,0.14973953014846694,3.5937547926963007,0.1495165421249114,0.14973953014846694,0.14973953014846708
2562466,8,QH,24.0000587149,0.0416666327,1.000454966893337,16,1,-2.2119487581,0.1705454585029413,4.093094340761098,0.17046790125149525,0.1705454585029413,0.17054545850294148
2582851,4,QH,11.9999505295,0.0833334478,1.004862422774897,16,2,-1.9862262361,0.19469072583784686,2.336285500932398,0.19374863804759893,0.19469072583784686,0.202575852621822
2588494,6,QH,11.9837904434,0.0833638907,0.9733132607022562,12,1,-0.6855054992,0.1503477341179256,1.8035114826751435,0.15447003568968953,0.1503477341179256,0.15034773411792637
2596661,8,QH,12.0113499553,0.0832925976,1.010659064381509,16,1,-1.4471468863,0.14961909605791993,1.7963072394073099,0.1480411162685035,0.14961909605791993,0.1496190960579203
2630694,7,QH,8.4654176424,0.1226659083,1.137443273611455,28,2,-0.4019924695,0.1480972360392682,1.207321888303893,0.13020186542494555,0.1480972360392682,0.14948450493576013
2632206,8,QH,8.3337356258,0.1233014575,1.062147129908065,16,1,-1.0395999371,0.14939554051760537,1.211628342005652,0.14065428066499264,0.14939554051760537,0.1493955405176057
2632243,8,QH,8.9117522789,0.1205761847,1.024058209051437,16,1,-0.4878336053,0.14837573844529522,1.2305559245755038,0.14488994583885273,0.14837573844529522,0.14837573844529567
2659427,6,QH,5.9984920345,0.1666696911,1.019735980811844,12,1,-1.3023479207,0.16581707727124165,0.9948844098580181,0.1626078518277147,0.16581707727124165,0.1658170772712421
2696682,7,QH,23.999520491,0.0416669442,1.000900105601595,14,1,-1.9686769103,0.1594446136014861,3.8266452379170657,0.15930122567591426,0.1594446136014861,0.1597416411258697
